,Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
371,,,Julia DAMASIEWICZ,,Formula Kite Fem.,10.0,G,21,,207.0,130.0,World Championship 2023
372,,,Alexia FANCELLI,,Formula Kite Fem.,8.0,G,18,,170.0,120.0,World Championship 2023
373,,,Nataliya LESHKO,,Formula Kite Fem.,20.0,G,50,,412.0,327.0,World Championship 2023
374,,,Annelous LAMMERTS,,Formula Kite Fem.,28.0,G,6,,130.0,63.0,World Championship 2023
375,,,Leonie MEYER,,Formula Kite Fem.,3.0,G,14,,158.0,106.0,World Championship 2023
376,,,Marija DOLENC,,Formula Kite Fem.,21.0,G,47,,360.0,276.0,World Championship 2023
377,,,Benyapa JANTAWAN,,Formula Kite Fem.,16.0,G,38,,268.0,201.0,World Championship 2023
378,,,Mafalda PIRES de LIMA,,Formula Kite Fem.,12.0,G,33,,219.0,158.0,World Championship 2023
379,,,Derin ATAKAN,,Formula Kite Fem.,28.0,G,30,,217.0,133.0,World Championship 2023
380,,,WANG Si,,Formula Kite Fem.,9.0,G,26,,175.0,103.0,World Championship 2023
381,,,Justina KITCHEN,,Formula Kite Fem.,28.0,G,24,,218.0,152.0,World Championship 2023
382,,,Benyapa JANTAWAN,,Formula Kite Fem.,19.0,G,38,,268.0,201.0,World Championship 2023
383,,,Gal ZUKERMAN,,Formula Kite Fem.,4.0,G,13,,159.1,102.1,World Championship 2023
384,,,Mafalda PIRES de LIMA,,Formula Kite Fem.,17.0,G,33,,219.0,158.0,World Championship 2023
385,,,KAJIWARA Saki,,Formula Kite Fem.,28.0,G,51,,443.0,358.0,World Championship 2023
386,,,Heloise PEGOURIE,,Formula Kite Fem.,12.0,G,25,,236.0,152.0,World Championship 2023
387,,,Elena LENGWILER,,Formula Kite Fem.,3.0,G,23,,217.0,145.0,World Championship 2023
388,,,Monika ZIZLAVSKA,,Formula Kite Fem.,23.0,G,48,,389.0,304.0,World Championship 2023
389,,,Noora RUSKOLA,,Formula Kite Fem.,15.0,G,31,,191.0,139.0,World Championship 2023
390,,,LI Wan,,Formula Kite Fem.,14.0,G,10,,147.0,91.0,World Championship 2023
391,,,Lysa CAVAL,,Formula Kite Fem.,13.0,G,22,,195.0,130.0,World Championship 2023
392,,,Katie DABSON,,Formula Kite Fem.,2.0,G,4,,137.0,61.0,World Championship 2023
393,,,Sofia TOMASONI,,Formula Kite Fem.,6.0,G,19,,195.6,121.6,World Championship 2023
394,,,Eleanor ALDRIDGE,,Formula Kite Fem.,1.0,G,2,,72.0,24.0,World Championship 2023
395,,,Derin Deniz SORGUC,,Formula Kite Fem.,18.0,G,36,,250.0,176.0,World Championship 2023
396,,,Breiana WHITEHEAD,,Formula Kite Fem.,10.0,G,11,,145.0,95.0,World Championship 2023
397,,,Aija AMBRASA,,Formula Kite Fem.,24.0,G,49,,394.0,310.0,World Championship 2023
398,,,Gisela PULIDO BORRELL,,Formula Kite Fem.,8.0,G,16,,200.0,116.0,World Championship 2023
