,Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
487,,,Veerle TEN HAVE,,IQFOIL Fem.,21.0,G,22,,255.0,146.0,World Championship 2023
488,,,YAN Zheng,,IQFOIL Fem.,19.0,G,8,,115.0,65.0,World Championship 2023
489,,,HUANG Xianting,,IQFOIL Fem.,18.0,G,17,,191.0,118.0,World Championship 2023
490,,,Helle OPPEDAL,,IQFOIL Fem.,13.0,G,26,,266.0,163.0,World Championship 2023
491,,,Alice READ,,IQFOIL Fem.,19.0,G,37,,314.0,225.0,World Championship 2023
492,,,Dominique STATER,,IQFOIL Fem.,17.0,G,50,,314.8,194.8,World Championship 2023
493,,,Giovanna PRADA,,IQFOIL Fem.,23.0,G,67,,379.0,267.0,World Championship 2023
494,,,Katerina ALTMANNOVA,,IQFOIL Fem.,27.0,G,57,,326.0,214.0,World Championship 2023
495,,,Elena SANDERA,,IQFOIL Fem.,39.0,G,81,,496.0,357.0,World Championship 2023
496,,,Emma WILSON,,IQFOIL Fem.,7.0,G,3,,51.0,27.0,World Championship 2023
497,,,Katya Ida COELHO,,IQFOIL Fem.,47.0,G,88,,636.0,497.0,World Championship 2023
498,,,WATANABE Junna,,IQFOIL Fem.,33.0,G,75,,434.0,319.0,World Championship 2023
499,,,Aikaterini DIVARI,,IQFOIL Fem.,41.0,G,73,,433.0,313.0,World Championship 2023
500,,,Manon PIANAZZA,,IQFOIL Fem.,21.0,G,31,,275.0,192.0,World Championship 2023
501,,,Natasa LAPPA,,IQFOIL Fem.,25.0,G,48,,271.0,177.0,World Championship 2023
502,,,Palma CARGO,,IQFOIL Fem.,9.0,G,14,,203.0,103.0,World Championship 2023
503,,,Marta MAGGETTI,,IQFOIL Fem.,5.0,G,10,,116.0,50.0,World Championship 2023
504,,,Helena WANSER,,IQFOIL Fem.,29.0,G,70,,384.0,281.0,World Championship 2023
505,,,Samantha COSTIN,,IQFOIL Fem.,35.0,G,63,,357.0,258.0,World Championship 2023
506,,,TAN Xialing,,IQFOIL Fem.,15.0,G,30,,269.0,182.0,World Championship 2023
507,,,Lilian de GEUS,,IQFOIL Fem.,3.0,G,21,,205.0,134.0,World Championship 2023
508,,,ONISHI Fujiko,,IQFOIL Fem.,37.0,G,59,,331.0,233.0,World Championship 2023
509,,,Pilar GONZALEZ de la MADRID TRUEBA,,IQFOIL Fem.,11.0,G,12,,165.0,95.0,World Championship 2023
510,,,Tamar STEINBERG,,IQFOIL Fem.,1.0,G,6,,168.0,84.0,World Championship 2023
511,,,Helle OPPEDAL,,IQFOIL Fem.,13.0,G,26,,266.0,163.0,World Championship 2023
512,,,Lena ERDIL,,IQFOIL Fem.,31.0,G,47,,247.0,166.0,World Championship 2023
513,,,Rebecca HELLER,,IQFOIL Fem.,41.0,G,87,,594.0,457.0,World Championship 2023
514,,,Manon BERGER,,IQFOIL Fem.,39.0,G,77,,466.0,336.0,World Championship 2023
515,,,Lucie BELBEOCH,,IQFOIL Fem.,5.0,G,33,,307.0,197.0,World Championship 2023
516,,,Sofia HAMALAINEN,,IQFOIL Fem.,31.0,G,78,,461.0,341.0,World Championship 2023
517,,,Theresa Marie STEINLEIN,,IQFOIL Fem.,29.0,G,27,,258.0,164.0,World Championship 2023
518,,,Veerle TEN HAVE,,IQFOIL Fem.,9.0,G,22,,255.0,146.0,World Championship 2023
519,,,Marion COUTURIER,,IQFOIL Fem.,17.0,G,60,,363.0,237.0,World Championship 2023
520,,,Fianne van den BRULE,,IQFOIL Fem.,35.0,G,69,,385.0,280.0,World Championship 2023
521,,,Danicka SAILER,,IQFOIL Fem.,33.0,G,65,,388.0,263.0,World Championship 2023
522,,,Mariana AGUILAR CHAVEZ PEON,,IQFOIL Fem.,25.0,G,9,,161.0,93.0,World Championship 2023
523,,,Andrea TORRES FULLANA,,IQFOIL Fem.,27.0,G,49,,304.0,182.0,World Championship 2023
524,,,Barbora SVIKOVA,,IQFOIL Fem.,15.0,G,36,,308.0,219.0,World Championship 2023
525,,,Ingrid PUUSTA,,IQFOIL Fem.,19.0,G,53,,314.0,207.0,World Championship 2023
526,,,Maya GYSLER,,IQFOIL Fem.,37.0,G,39,,345.0,234.0,World Championship 2023
527,,,Helene NOESMOEN,,IQFOIL Fem.,13.0,G,5,,132.0,78.0,World Championship 2023
528,,,Nicole van der VELDEN,,IQFOIL Fem.,3.0,G,20,,205.8,133.8,World Championship 2023
529,,,MA Kwan Ching,,IQFOIL Fem.,21.0,G,46,,254.0,161.0,World Championship 2023
530,,,Islay WATSON,,IQFOIL Fem.,7.0,G,23,,267.0,150.0,World Championship 2023
531,,,Shahar TIBI,,IQFOIL Fem.,1.0,G,1,,74.0,38.0,World Championship 2023
532,,,Emma Viktoria MILLEND,,IQFOIL Fem.,43.0,G,62,,372.0,245.0,World Championship 2023
533,,,Johanna HJERTBERG,,IQFOIL Fem.,23.0,G,58,,349.0,230.0,World Championship 2023
534,,,Maria Belen BAZO GERMAN,,IQFOIL Fem.,11.0,G,25,,263.0,161.0,World Championship 2023
535,,,Dilara URALP PALOMBO,,IQFOIL Fem.,24.0,G,54,,313.0,210.0,World Championship 2023
536,,,Marta MAGGETTI,,IQFOIL Fem.,10.0,G,10,,116.0,50.0,World Championship 2023
537,,,Giorgia SPECIALE,,IQFOIL Fem.,15.0,G,16,,186.0,114.0,World Championship 2023
538,,,Mariana AGUILAR CHAVEZ PEON,,IQFOIL Fem.,12.0,G,9,,161.0,93.0,World Championship 2023
539,,,Aikaterini DIVARI,,IQFOIL Fem.,39.0,G,73,,433.0,313.0,World Championship 2023
